compound,moa_fine,source,comp1,comp2,comp3,comp4,comp5,comp6
MK-3903,unclear,projected,0.19756664768440424,0.039429993339327084,0.8200571039164718,-0.7787924333650091,1.5853203248505234,-0.22181865443375084
Macitentan,unclear,projected,1.4794370955772966,-0.09365266886097814,0.7514203743384489,-0.6423778272489287,2.3141199078210377,-0.42210640767412766
Medroxyprogesterone acetate,unclear,projected,0.10334083128383413,0.6823318100898603,0.26988058010123495,0.03430315703870746,-0.04910563992287404,-0.18874498645833784
Menadione,unclear,projected,-0.051626594716718516,-0.053248351322684566,0.710348855466673,-1.1153735901981408,3.067100796581661,-1.6215563082722293
Mifepristone,unclear,projected,1.974307731294136,-1.1197044441638764,0.6134881706220712,0.04787315686436074,1.271347719481982,-2.5040175346838547
Mozavaptan,unclear,projected,-0.027493084299131394,-6.191215272175022,-3.164354503388885,-0.12070336505312193,1.0952000304221392,3.599180411505632
Nevirapine,unclear,projected,1.371766742804539,0.24264726336686152,0.06833874221503053,-0.6081402618108996,2.10234593740471,1.6573735457558598
Olanzapine,unclear,projected,1.416587436820471,1.2651304851991476,0.09245265091497329,0.6409069530660537,1.168239943364421,-2.454539804649775
Omeprazole,unclear,projected,1.4287225137959985,0.313207814008542,0.18237214862443116,-0.4389552089469619,2.446800944223431,1.1985773498065786
Orlistat,unclear,projected,1.8026955476911464,1.169790431774043,0.4193745801712441,0.8226194460061879,0.35938137157516564,0.1081627034114587
Pentagastrin,unclear,projected,1.8814137869145675,0.19023116213209626,0.6815999893840656,-0.750651650927446,2.1508432216602773,-0.0450372877634643
Pentamidine (isethionate),unclear,projected,-0.5189439273781965,0.2462998276516613,0.9904046175183895,-0.03115471123595849,-0.020310816220146494,-2.2380211391249953
Pimozide,unclear,projected,2.5790372778040203,2.043822299976861,-2.9587688346257304,-1.7808424106962844,-1.6589525957548887,4.699012126548663
Posaconazole,unclear,projected,2.1741900719912004,0.3832643168907068,-0.901946118325634,-1.448072034784297,0.46432623571857706,1.0142119783533805
Pravastatin (sodium),unclear,projected,1.6219462990541342,0.7814317324076103,0.7146992374236305,-0.32759153290665466,1.7285614060029963,0.9250606866326031
Relugolix,unclear,projected,1.597025782007402,1.7059286650106353,0.18829935572228235,-1.4955698875071244,2.487350607563858,1.5667801753782873
Ritonavir,unclear,projected,1.5250192657970543,0.5783109990972493,-0.31859714148597856,-0.9279595865617255,1.0879630808032215,0.9142526268325168
Rosiglitazone,unclear,projected,1.5153029684919825,0.11141322341275335,1.2583988223042564,-0.4360376847957705,1.6139589172927296,0.4433794822843767
Silodosin,unclear,projected,-0.4434496772791968,0.6152028698144498,1.0129259295754665,0.008270288409723605,0.8399206625656018,1.197797513928382
Sulfisoxazole,unclear,projected,2.0649941341726246,0.42324494304304777,0.5637129015401339,-0.5367739244762088,2.4861206611168813,0.029813001146539703
Tadalafil,unclear,projected,1.9813130816576583,0.004693936263209007,0.6694019744316088,-0.9800417677285491,2.257796214094128,1.2986764338650727
Terfenadine,unclear,projected,3.0566343550753587,-7.968963021207007,-8.443855215253848,-1.1096366440233154,-0.4400011690403933,-19.020379684688915
Tolcapone,unclear,projected,1.3080771837286613,0.24541538721206563,0.871005234892463,-0.5499719197483982,2.094458067160626,1.9300848523590763
Tranilast,unclear,projected,1.720787798328033,-0.050367581298796885,0.3978740869565694,0.10018245858976055,1.4944181014758342,1.524010744265767
Triclosan,unclear,projected,0.8063430790607998,-0.44482340107863716,1.321305697488188,-1.3775417237511052,2.4706699893021424,-3.656758502116016
Voriconazole,unclear,projected,1.4402930673171785,0.3281529986874071,0.4208614433333063,-0.5885214572735327,1.9150572173604772,1.97846067686869
Vortioxetine,unclear,projected,3.995586004668721,-5.549678754007697,-5.838999128523716,-3.555378998326746,-7.277848300318662,0.6207365854478043
Zileuton,unclear,projected,1.8360325979290861,0.63292918956258,0.6172353062120914,-0.2709800677578416,2.0568298504405917,0.1497023093353096
venetoclax,unclear,projected,0.0052142335768928585,-2.447490000672211,1.0690368386416909,-1.3913629684612427,1.7039996543891947,-0.9419621173277567
